time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1996-09-21T22:10:29.710Z,46.7336667,-122.8008333,-0.735,3.4,md,8,87,0.09284,0.05,uw,uw10407463,2016-07-23T17:21:28.270Z,"Washington",explosion,0.014,0.02,0.02,4,reviewed,uw,uw
1996-09-20T21:52:18.540Z,46.7743333,-122.8345,0.065,3.1,md,8,110,0.1382,0.09,uw,uw10406858,2016-07-23T17:21:25.650Z,"Washington",explosion,0.482,1,0.04,4,reviewed,uw,uw
1996-09-19T22:06:55.750Z,46.7866667,-122.8333333,-0.625,3.7,md,7,155,0.1472,0.06,uw,uw10406513,2016-07-23T17:21:21.410Z,"Washington",explosion,0.4,0.64,0.06,3,reviewed,uw,uw
1996-09-18T22:19:03.940Z,46.7353333,-122.7995,-0.755,3.2,md,5,145,0.09332,0.08,uw,uw10406108,2016-07-23T17:21:17.570Z,"Washington",explosion,0.022,0.04,0.02,4,reviewed,uw,uw
1996-09-17T22:26:32.030Z,46.7306667,-122.8013333,-0.165,3,md,11,101,0.09109,0.08,uw,uw10405443,2016-07-23T17:21:11.060Z,"Washington",explosion,0.368,0.9,0.03,4,reviewed,uw,uw
1996-09-16T21:50:35.010Z,46.7768333,-122.8376667,3.055,3.6,md,9,92,0.1415,0.11,uw,uw10405033,2016-07-23T17:21:08.000Z,"Washington",explosion,0.545,0.14,0.05,4,reviewed,uw,uw
1996-09-14T22:25:02.690Z,46.7805,-122.8375,-0.275,3.6,md,8,91,0.1442,0.07,uw,uw10404103,2016-07-23T17:20:59.400Z,"Washington",explosion,0.348,0.82,0.04,4,reviewed,uw,uw
1996-09-13T22:06:59.050Z,46.7843333,-122.8355,2.995,4,md,7,154,0.1463,0.12,uw,uw10403818,2016-07-23T17:17:54.820Z,"Washington",explosion,0.82,0.02,0.04,3,reviewed,uw,uw
1996-09-11T00:25:01.430Z,33.685,-117.066,-0.637,3.38,md,0,73.2,,0.102,ci,ci3277033,2016-02-12T08:41:37.749Z,"3km SE of Winchester, California",quarry blast,,,,74,reviewed,ci,ci
1996-09-10T22:00:12.830Z,46.7721667,-122.8288333,3.255,3.6,md,6,152,0.134,0.2,uw,uw10402568,2016-07-23T17:17:42.180Z,"Washington",explosion,1.326,,0.04,5,reviewed,uw,uw
1996-09-09T22:06:20.900Z,46.773,-122.826,2.785,3.8,md,5,152,0.1334,0.1,uw,uw10402243,2016-07-23T17:17:38.390Z,"Washington",explosion,0.747,0.06,0.04,3,reviewed,uw,uw
1996-09-05T21:54:14.010Z,46.7713333,-122.8243333,2.547,3.1,md,7,152,0.1314,0.11,uw,uw10400048,2016-07-23T17:17:16.800Z,"Washington",explosion,0.633,0.05,0.04,3,reviewed,uw,uw
1996-09-04T21:39:33.460Z,46.7688333,-122.828,2.455,3.1,md,9,90,0.1311,0.11,uw,uw10399598,2016-07-23T17:17:15.080Z,"Washington",explosion,0.559,0.04,0.04,4,reviewed,uw,uw
1996-09-04T18:47:57.430Z,46.7785,-122.8306667,3.335,3.4,md,7,153,0.1397,0.12,uw,uw10399393,2016-07-23T17:17:13.890Z,"Washington",explosion,0.9,,0.06,3,reviewed,uw,uw
1996-09-03T22:01:51.450Z,46.7858333,-122.8291667,3.335,3.3,md,6,155,0.1448,0.14,uw,uw10398563,2016-07-23T17:17:10.680Z,"Washington",explosion,0.99,,0.05,3,reviewed,uw,uw
1996-08-28T22:08:42.630Z,46.733,-122.8008333,-0.375,3.3,md,16,80,0.09239,0.09,uw,uw10406908,2016-07-23T17:16:56.630Z,"Washington",explosion,0.396,0.7,0.04,3,reviewed,uw,uw
1996-08-27T20:22:12.490Z,46.7778333,-122.8213333,5.835,3.1,md,21,55,0.1352,0.14,uw,uw10406503,2016-07-23T17:16:47.550Z,"Washington",explosion,0.432,1.41,0.05,7,reviewed,uw,uw
1996-08-21T20:37:50.080Z,46.7761667,-122.8318333,5.35,3,md,13,105,0.1384,0.13,uw,uw10404698,2016-07-23T17:16:30.900Z,"Washington",explosion,0.594,1.03,0.05,4,reviewed,uw,uw
1996-08-20T22:04:10.520Z,46.7893333,-122.8358333,2.865,3.4,md,8,91,0.1504,0.32,uw,uw10404123,2016-07-23T17:16:24.260Z,"Washington",explosion,1.747,0.08,0.09,4,reviewed,uw,uw
1996-08-19T21:40:16.050Z,46.7311667,-122.7955,0.777,3.2,md,8,132,0.08846,0.04,uw,uw10403803,2016-07-23T17:16:21.140Z,"Washington",explosion,0.248,0.3,0.04,3,reviewed,uw,uw
1996-08-16T21:11:31.250Z,46.7771667,-122.8283333,3.115,3,md,8,153,0.1376,0.13,uw,uw10403093,2016-07-23T17:16:10.460Z,"Washington",explosion,0.789,0.03,0.04,3,reviewed,uw,uw
1996-08-15T22:02:27.070Z,46.781,-122.8298333,0.855,3.5,md,11,90,0.1413,0.09,uw,uw10402708,2016-07-23T17:16:07.110Z,"Washington",explosion,0.417,0.95,0.04,4,reviewed,uw,uw
1996-08-14T21:38:25.760Z,46.7363333,-122.8,-0.005,3.3,md,7,145,0.09427,0.08,uw,uw10402148,2016-07-23T17:16:04.170Z,"Washington",explosion,0.524,0.85,0.04,4,reviewed,uw,uw
1996-08-13T22:01:50.000Z,46.7355,-122.8045,-0.415,3,md,6,88,0.09594,0.08,uw,uw10401708,2016-07-23T17:16:00.750Z,"Washington",explosion,0.467,0.88,0.04,4,reviewed,uw,uw
1996-08-12T22:00:02.040Z,46.7351667,-122.806,-0.075,3.4,md,8,144,0.09648,0.09,uw,uw10401313,2016-07-23T17:15:57.640Z,"Washington",explosion,0.528,0.96,0.04,3,reviewed,uw,uw
1996-08-09T22:15:53.110Z,46.7373333,-122.8043333,-0.055,3.1,md,5,145,0.09711,0.06,uw,uw10399833,2016-07-23T17:15:46.730Z,"Washington",explosion,0.442,0.73,0.04,4,reviewed,uw,uw
1996-08-07T22:16:11.250Z,46.7688333,-122.8315,3.285,3.4,md,7,150,0.1327,0.13,uw,uw10399168,2016-07-23T17:15:40.390Z,"Washington",explosion,0.767,,0.06,3,reviewed,uw,uw
1996-07-24T22:27:53.170Z,46.731,-122.8063333,-0.558,3.2,md,7,131,0.09391,0.08,uw,uw10406588,2016-07-23T17:14:41.650Z,"Washington",explosion,0.552,0.88,0.04,4,reviewed,uw,uw
1996-07-23T22:15:55.680Z,46.7645,-122.8353333,0.759,3,md,5,180,0.1314,0.09,uw,uw10405748,2016-07-23T17:14:35.950Z,"Washington",explosion,0.771,1.16,0.04,4,reviewed,uw,uw
1996-07-22T17:33:07.880Z,37.05,-113.943,0,4.16,md,0,352.8,3.245,6.256,ci,ci3271276,2016-02-13T05:03:32.734Z,"30km NNE of Mesquite, Nevada",sonic boom,,0.044,,1,reviewed,ci,ci
1996-07-19T19:07:41.410Z,35.724,-117.636,0,3.94,md,0,161.7,0.02542,0.161,ci,ci3271074,2016-02-12T18:58:05.443Z,"12km NNE of Ridgecrest, California",sonic boom,,0.44,,1,reviewed,ci,ci
1996-07-18T22:04:07.900Z,46.7338333,-122.8078333,-0.549,3.1,md,9,93,0.09654,0.11,uw,uw10403218,2016-07-23T17:14:17.270Z,"Washington",explosion,0.057,0.11,0.06,0,reviewed,uw,uw
1996-07-12T21:45:21.580Z,46.7758333,-122.8188333,2.839,3.2,md,5,190,0.1325,0.13,uw,uw10400718,2016-07-23T17:13:57.720Z,"Washington",explosion,1.181,0.03,0.04,3,reviewed,uw,uw
1996-07-10T21:20:22.280Z,46.7305,-122.8073333,-0.618,3,md,6,165,0.09412,0.12,uw,uw10399953,2016-07-23T17:13:49.920Z,"Washington",explosion,0.071,0.12,0.05,3,reviewed,uw,uw
1996-07-08T22:04:48.970Z,35.354,-117.66,-1.051,3.19,mc,0,137.8,0.01083,0.123,ci,ci3269928,2016-02-12T13:40:33.137Z,"3km SW of Johannesburg, California",quarry blast,,,,23,reviewed,ci,ci
1996-07-08T21:47:10.100Z,46.7611667,-122.8536667,-0.155,3.5,md,7,105,0.1383,0.16,uw,uw10399108,2016-07-23T17:13:42.820Z,"Washington",explosion,0.893,2.03,0.04,3,reviewed,uw,uw
1996-06-29T19:30:42.670Z,37.187,-81.95,1,4.1,mb,,,,1.2,us,usp0007kf9,2014-11-07T01:00:41.411Z,"West Virginia",rock burst,,,,15,reviewed,us,us
1996-06-27T20:35:00.200Z,46.7673333,-122.8385,0.8,3.2,md,11,92,0.1349,0.19,uw,uw10401778,2016-07-23T17:12:49.130Z,"Washington",explosion,1.137,1.3,0.12,6,reviewed,uw,uw
1996-06-25T21:58:57.110Z,46.7701667,-122.8301667,5.505,3,md,18,72,0.1331,0.19,uw,uw10400698,2016-07-23T17:12:39.650Z,"Washington",explosion,0.665,1.41,0.1,8,reviewed,uw,uw
1996-06-24T22:12:55.930Z,46.7358333,-122.7966667,0.321,3.1,md,12,86,0.09229,0.09,uw,uw10400288,2016-07-23T17:12:35.860Z,"Washington",explosion,0.368,0.67,0.09,4,reviewed,uw,uw
1996-06-18T21:34:44.430Z,46.7668333,-122.8306667,6.161,3.1,md,12,91,0.1309,0.13,uw,uw10398073,2016-07-23T17:12:11.670Z,"Washington",explosion,0.078,0.19,0.08,5,reviewed,uw,uw
1996-06-14T21:06:13.260Z,46.76,-122.8403333,4.991,3.2,md,9,93,0.1307,0.2,uw,uw10396433,2016-07-23T17:12:00.210Z,"Washington",explosion,0.992,3.03,0.09,4,reviewed,uw,uw
1996-06-11T20:08:00.570Z,46.773,-122.8271667,4.202,3,md,9,110,0.1339,0.08,uw,uw10395033,2016-07-23T17:11:46.600Z,"Washington",explosion,0.424,3.44,0.03,7,reviewed,uw,uw
1996-06-06T21:26:25.930Z,46.7653333,-122.8416667,4.991,3.6,md,11,93,0.135,0.15,uw,uw10391503,2016-07-23T17:11:27.690Z,"Washington",explosion,0.679,2.04,0.05,2,reviewed,uw,uw
1996-06-05T21:41:41.100Z,46.7728333,-122.8385,-0.618,3.3,md,6,170,0.1389,0.03,uw,uw10391143,2016-07-23T17:11:24.600Z,"Washington",explosion,0.014,0.03,0.04,3,reviewed,uw,uw
1996-06-04T21:17:16.010Z,46.7688333,-122.8351667,2.752,3.1,md,6,169,0.1344,0.13,uw,uw10390803,2016-07-23T17:11:21.200Z,"Washington",explosion,1.058,0.08,0.04,4,reviewed,uw,uw
1996-06-03T20:03:13.170Z,46.7741667,-122.8465,14.252,3.2,md,10,118,0.1437,0.11,uw,uw10390478,2016-07-23T17:11:15.640Z,"Washington",explosion,0.601,1.4,0.04,3,reviewed,uw,uw
1996-05-24T17:45:14.300Z,46.767,-122.8416667,0.702,3.3,md,7,168,0.1362,0.07,uw,uw10410028,2016-07-23T17:10:39.410Z,"Washington",explosion,0.446,0.79,0.04,3,reviewed,uw,uw
1996-05-23T20:47:37.020Z,46.735,-122.8088333,-0.618,3.1,md,7,165,0.09782,0.1,uw,uw10409608,2016-07-23T17:10:32.560Z,"Washington",explosion,0.036,0.05,0.03,4,reviewed,uw,uw
1996-05-21T20:57:40.720Z,46.781,-122.8386667,3.222,3.3,md,6,172,0.1451,0.12,uw,uw10408543,2016-07-23T17:10:22.210Z,"Washington",explosion,1.092,0.1,0.03,3,reviewed,uw,uw
1996-05-20T22:09:08.240Z,46.7683333,-122.8321667,4.451,3.2,md,9,91,0.1327,0.11,uw,uw10408183,2016-07-23T17:10:14.640Z,"Washington",explosion,0.622,3.27,0.04,3,reviewed,uw,uw
1996-05-13T19:59:32.960Z,46.7343333,-122.8161667,-0.608,3.5,md,7,164,0.1012,0.09,uw,uw10404528,2016-07-23T17:09:25.780Z,"Washington",explosion,0.05,0.08,0.05,3,reviewed,uw,uw
1996-05-10T21:54:05.980Z,46.7288333,-122.8026667,-0.559,3.8,md,8,87,0.09059,0.13,uw,uw10402723,2016-07-23T17:06:05.160Z,"Washington",explosion,0.028,0.05,0.02,3,reviewed,uw,uw
1996-05-06T23:56:06.970Z,44.3116667,-121.0055,0.174,3,md,10,223,0.1319,0.58,uw,uw10399748,2016-07-23T17:05:29.940Z,"Oregon",explosion,12.845,16.85,0.09,5,reviewed,uw,uw
1996-05-06T20:52:08.250Z,46.7676667,-122.8436667,0.55,3.1,md,7,178,0.1377,0.08,uw,uw10399508,2016-07-23T17:05:27.250Z,"Washington",explosion,0.799,0.77,0.03,4,reviewed,uw,uw
1996-04-30T22:06:48.040Z,46.7671667,-122.8455,-0.65,3.4,md,4,178,0.1382,0.02,uw,uw10397268,2016-07-23T17:02:50.180Z,"Washington",explosion,0.014,0.02,0.02,4,reviewed,uw,uw
1996-04-29T19:01:53.070Z,46.7701667,-122.8346667,2.902,3.3,md,6,170,0.1352,0.17,uw,uw10397078,2016-07-23T17:02:47.960Z,"Washington",explosion,1.457,,0.03,3,reviewed,uw,uw
1996-04-25T20:56:29.110Z,47.443,-115.816,1,3,md,,,,0.3,us,usp0007gkr,2014-11-07T01:00:19.121Z,"northern Idaho",rock burst,,,,,reviewed,us,but
1996-04-19T08:50:14.010Z,36.981,-83.018,0,3.9,mb,,,,1.4,us,usp0007gc1,2014-11-07T01:00:18.132Z,"eastern Kentucky",explosion,,,,6,reviewed,us,us
1996-04-15T21:38:19.810Z,46.7765,-122.83,3.292,3.4,md,6,125,0.1378,0.1,uw,uw10393298,2016-07-23T17:02:18.030Z,"Washington",explosion,0.057,1.42,0.04,3,reviewed,uw,uw
1996-04-13T21:32:15.020Z,46.7325,-122.8133333,-0.618,3,md,7,164,0.09858,0.09,uw,uw10392913,2016-07-23T17:02:12.420Z,"Washington",explosion,0.036,0.07,0.04,3,reviewed,uw,uw
1996-04-09T21:34:28.060Z,46.7706667,-122.8383333,4.311,3.4,md,12,92,0.2888,0.11,uw,uw10392108,2016-07-23T17:02:00.660Z,"Washington",explosion,0.456,3.15,0.04,3,reviewed,uw,uw
1996-04-06T21:43:47.540Z,46.7258333,-122.8486667,6.557,3.2,md,7,221,0.1151,0.48,uw,uw10390523,2016-07-23T17:01:48.860Z,"Washington",explosion,6.776,5.21,0.04,3,reviewed,uw,uw
1996-03-26T21:44:36.740Z,33.129,-117.179,-0.543,3.12,mc,0,200.8,0.2447,0.206,ci,ci3259517,2016-02-11T22:39:54.263Z,"2km SW of San Marcos, California",quarry blast,,,,9,reviewed,ci,ci
1996-03-23T22:42:54.510Z,46.7821667,-122.8311667,0.455,3.2,md,11,74,0.1427,0.22,uw,uw10395668,2016-07-23T17:01:06.150Z,"Washington",explosion,0.919,2.38,0.04,5,reviewed,uw,uw
1996-03-13T23:03:38.900Z,46.7791667,-122.8236667,2.345,3.3,md,12,125,0.1372,0.17,uw,uw10392573,2016-07-23T17:00:30.550Z,"Washington",explosion,0.884,0.09,0.06,4,reviewed,uw,uw
1996-03-07T23:13:51.840Z,46.7388333,-122.8086667,-0.755,3,md,11,88,0.1003,0.15,uw,uw10391148,2016-07-23T17:00:12.860Z,"Washington",explosion,0.042,0.08,0.05,3,reviewed,uw,uw
1996-03-04T23:04:32.290Z,46.7703333,-122.8348333,2.596,3.5,md,7,100,0.1354,0.19,uw,uw10390018,2016-07-23T17:00:04.070Z,"Washington",explosion,1.07,0.09,0.09,4,reviewed,uw,uw
1996-03-01T18:26:16.840Z,46.7765,-122.8265,2.695,3,md,11,153,0.1363,0.15,uw,uw10389163,2016-07-23T16:59:54.640Z,"Washington",explosion,0.881,0.12,0.04,4,reviewed,uw,uw
1996-01-08T22:57:59.310Z,46.772,-122.8295,6.135,3.2,md,21,91,0.1342,0.14,uw,uw10390783,2016-07-23T16:54:40.330Z,"Washington",explosion,0.497,1.15,0.06,7,reviewed,uw,uw
1995-12-27T22:52:54.840Z,46.7778333,-122.8293333,-0.625,3.1,md,18,56,0.1386,0.2,uw,uw10388768,2016-07-23T16:54:11.930Z,"Washington",explosion,0.679,2.16,0.04,4,reviewed,uw,uw
1995-11-03T23:12:16.550Z,46.7663333,-122.8355,0.775,3,md,28,92,0.1328,0.24,uw,uw10378863,2016-07-23T16:51:20.000Z,"Washington",explosion,0.722,1.64,0.06,4,reviewed,uw,uw
1995-11-03T21:29:54.230Z,46.7651667,-122.825,1.505,3,md,31,90,0.127,0.29,uw,uw10378703,2016-07-23T16:51:18.820Z,"Washington",explosion,0.792,1.65,0.06,3,reviewed,uw,uw
1995-11-01T22:19:09.040Z,46.7616667,-122.8356667,1.725,3.4,md,59,40,0.1295,0.38,uw,uw10377628,2016-07-23T16:51:01.760Z,"Washington",explosion,0.729,1.37,0.08,4,reviewed,uw,uw
1995-10-31T19:59:34.580Z,46.7338333,-122.8088333,-0.733,3.1,md,21,88,0.09706,0.14,uw,uw10387248,2016-07-23T16:50:56.830Z,"Washington",explosion,0.064,0.12,0.05,3,reviewed,uw,uw
1995-10-26T00:37:28.960Z,37.053,-83.121,1,3.9,mb,,,,1.2,us,usp00075sq,2014-11-07T00:59:01.165Z,"eastern Kentucky",rock burst,,,,5,reviewed,us,us
1995-10-09T18:56:05.280Z,46.7685,-122.8278333,1.472,3.1,md,26,90,0.1308,0.17,uw,uw10378383,2016-07-23T16:49:35.530Z,"Washington",explosion,0.502,0.91,0.08,4,reviewed,uw,uw
1995-10-06T18:57:56.930Z,46.7676667,-122.8371667,0.692,3.2,md,26,92,0.1345,0.15,uw,uw10376398,2016-07-23T16:49:09.270Z,"Washington",explosion,0.481,0.89,0.07,4,reviewed,uw,uw
1995-10-05T21:49:17.370Z,46.7721667,-122.82,0.767,3.2,md,26,67,0.1301,0.24,uw,uw10375553,2016-07-23T16:49:04.660Z,"Washington",explosion,0.771,1.36,0.11,3,reviewed,uw,uw
1995-10-04T20:04:03.930Z,46.7746667,-122.8258333,0.731,3.4,md,39,56,0.1346,0.21,uw,uw10375248,2016-07-23T16:49:00.460Z,"Washington",explosion,0.581,1.32,0.08,3,reviewed,uw,uw
1995-10-03T21:13:01.580Z,46.7681667,-122.8401667,1.156,3.2,md,21,105,0.1363,0.17,uw,uw10374733,2016-07-23T16:48:55.490Z,"Washington",explosion,0.637,0.97,0.09,3,reviewed,uw,uw
1995-10-02T20:06:41.850Z,46.7476667,-122.807,6.9,3.4,md,31,66,0.1057,0.42,uw,uw10373003,2016-07-23T16:48:46.050Z,"Washington",explosion,1.183,2.22,0.09,4,reviewed,uw,uw
1995-10-01T20:49:38.350Z,46.7763333,-122.8211667,1.521,3,md,28,84,0.1339,0.13,uw,uw10372118,2016-07-23T16:48:38.840Z,"Washington",explosion,0.41,0.81,0.05,6,reviewed,uw,uw
1995-09-29T21:03:42.570Z,46.7715,-122.8235,1.57,3.4,md,26,84,0.1311,0.19,uw,uw10388718,2016-07-23T16:48:28.930Z,"Washington",explosion,0.595,1.17,0.06,3,reviewed,uw,uw
1995-09-28T17:39:49.280Z,46.7358333,-122.792,0.462,3.1,md,29,98,0.09005,0.12,uw,uw10388478,2016-07-23T16:48:20.400Z,"Washington",explosion,0.404,0.6,0.06,3,reviewed,uw,uw
1995-09-25T22:42:52.590Z,46.7768333,-122.8255,1.151,3,md,27,104,0.1361,0.16,uw,uw10387508,2016-07-23T16:48:07.770Z,"Washington",explosion,0.56,1.15,0.05,3,reviewed,uw,uw
1995-09-24T21:23:05.490Z,46.7606667,-122.813,1.895,3,md,38,67,0.1182,0.23,uw,uw10386383,2016-07-23T16:47:52.560Z,"Washington",explosion,0.531,1.09,0.09,3,reviewed,uw,uw
1995-09-21T21:23:16.970Z,46.733,-122.8091667,0.345,3.2,md,34,57,0.09669,0.16,uw,uw10384938,2016-07-23T16:47:40.970Z,"Washington",explosion,0.439,0.8,0.06,4,reviewed,uw,uw
1995-09-20T21:04:56.640Z,46.7778333,-122.8216667,0.305,3.2,md,25,84,0.1353,0.35,uw,uw10384483,2016-07-23T16:47:39.470Z,"Washington",explosion,1.047,2.38,0.1,3,reviewed,uw,uw
1995-09-19T21:28:00.920Z,46.775,-122.8151667,1.095,3.1,md,27,67,0.1303,0.22,uw,uw10383743,2016-07-23T16:47:31.780Z,"Washington",explosion,0.651,1.36,0.06,4,reviewed,uw,uw
1995-09-18T19:01:43.480Z,46.7678333,-122.823,1.925,3.1,md,42,68,0.1281,0.21,uw,uw10382693,2016-07-23T16:47:24.470Z,"Washington",explosion,0.509,1.04,0.09,3,reviewed,uw,uw
1995-09-17T20:27:21.870Z,46.7711667,-122.8315,3.76,3.4,md,35,104,0.1345,0.16,uw,uw10382163,2016-07-23T16:47:19.070Z,"Washington",explosion,0.106,0.34,0.1,3,reviewed,uw,uw
1995-09-16T21:32:38.350Z,46.7675,-122.833,1.511,3.1,md,26,104,0.1324,0.18,uw,uw10381203,2016-07-23T16:47:12.210Z,"Washington",explosion,0.581,1.09,0.08,3,reviewed,uw,uw
1995-09-15T17:27:03.360Z,46.7348333,-122.7981667,0.085,3,md,24,87,0.09232,0.12,uw,uw10380273,2016-07-23T16:47:05.030Z,"Washington",explosion,0.382,0.75,0.06,3,reviewed,uw,uw
1995-09-14T21:45:04.740Z,46.7728333,-122.8361667,0.855,3.3,md,27,85,0.1378,0.18,uw,uw10378843,2016-07-23T16:46:54.050Z,"Washington",explosion,0.496,1.18,0.06,3,reviewed,uw,uw
1995-09-12T21:20:19.090Z,46.7673333,-122.8386667,0.065,3.4,md,37,69,0.135,0.34,uw,uw10377263,2016-07-23T16:46:39.650Z,"Washington",explosion,0.87,2.32,0.08,4,reviewed,uw,uw
1995-09-11T21:27:38.360Z,46.7738333,-122.8238333,5.175,3,md,22,84,0.1331,0.11,uw,uw10376803,2016-07-23T16:46:34.150Z,"Washington",explosion,0.354,1.01,0.08,4,reviewed,uw,uw
1995-09-08T22:13:27.230Z,46.7683333,-122.8253333,1.345,3.1,md,25,84,0.1295,0.18,uw,uw10373888,2016-07-23T16:46:09.920Z,"Washington",explosion,0.092,0.16,0.07,4,reviewed,uw,uw
1995-09-07T21:43:49.650Z,46.7746667,-122.8406667,-0.745,3.3,md,25,86,0.1413,0.23,uw,uw10373313,2016-07-23T16:43:01.620Z,"Washington",explosion,0.135,0.27,0.1,2,reviewed,uw,uw
1995-09-06T22:05:38.270Z,46.754,-122.8168333,-0.735,3,md,33,89,0.115,0.22,uw,uw10372728,2016-07-23T16:42:54.750Z,"Washington",explosion,0.1,0.22,0.06,4,reviewed,uw,uw
1995-09-06T19:08:08.120Z,46.7335,-122.8048333,8.398,3.3,md,20,99,0.3586,0.11,uw,uw10372503,2016-07-23T16:42:52.510Z,"Washington",explosion,0.361,,0.06,2,reviewed,uw,uw
1995-08-29T21:43:03.670Z,46.7303333,-122.8036667,-0.065,3.1,md,40,80,0.09208,0.19,uw,uw10387618,2016-07-23T16:41:58.740Z,"Washington",explosion,0.566,0.91,0.09,6,reviewed,uw,uw
1995-08-26T21:36:26.510Z,46.7765,-122.8183333,0.585,3,md,35,55,0.1329,0.24,uw,uw10385893,2016-07-23T16:41:23.430Z,"Washington",explosion,0.665,1.18,0.05,4,reviewed,uw,uw
1995-08-24T21:49:55.940Z,46.729,-122.7991667,-0.305,3.2,md,47,65,0.08887,0.35,uw,uw10384763,2016-07-23T16:41:08.330Z,"Washington",explosion,0.813,1.76,0.1,4,reviewed,uw,uw
1995-08-23T21:23:45.610Z,46.732,-122.796,-0.735,3.2,md,43,53,0.08928,0.3,uw,uw10384048,2016-07-23T16:41:01.320Z,"Washington",explosion,0.135,0.26,0.1,4,reviewed,uw,uw
1995-08-22T21:56:49.170Z,46.7601667,-122.8133333,-0.725,3,md,39,88,0.118,0.2,uw,uw10383133,2016-07-23T16:40:56.480Z,"Washington",explosion,0.078,0.22,0.07,4,reviewed,uw,uw
1995-08-12T17:31:37.040Z,46.7521667,-122.8096667,-0.075,3.2,md,45,54,0.1103,0.25,uw,uw10376433,2016-07-23T16:40:06.590Z,"Washington",explosion,0.559,1.53,0.08,7,reviewed,uw,uw
1995-08-04T21:58:51.620Z,46.7341667,-122.8013333,0.115,3,md,42,87,0.09344,0.23,uw,uw10372703,2016-07-23T16:39:30.910Z,"Washington",explosion,0.581,1.03,0.07,5,reviewed,uw,uw
1995-08-03T21:42:41.150Z,46.7685,-122.8415,-0.735,3.1,md,38,86,0.1372,0.36,uw,uw10372008,2016-07-23T16:39:24.670Z,"Washington",explosion,0.156,0.43,0.09,5,reviewed,uw,uw
1995-07-31T21:51:39.790Z,46.7686667,-122.8346667,1.002,3,md,38,56,0.1341,0.19,uw,uw10384908,2016-07-23T16:38:59.990Z,"Washington",explosion,0.475,1,0.12,5,reviewed,uw,uw
1995-07-28T21:47:56.940Z,46.7668333,-122.8326667,-0.143,3.2,md,26,104,0.1318,0.28,uw,uw10383043,2016-07-23T16:38:48.230Z,"Washington",explosion,0.969,2.7,0.1,6,reviewed,uw,uw
1995-07-25T21:47:37.620Z,46.7265,-122.7888333,0.777,3.1,md,36,64,0.08192,0.3,uw,uw10381633,2016-07-23T16:38:31.350Z,"Washington",explosion,0.829,1.31,0.1,6,reviewed,uw,uw
1995-07-15T01:03:28.350Z,33.478,-87.665,1,3.3,mblg,,,,0.8,us,usp00070kk,2014-11-07T00:58:21.259Z,"Alabama",rock burst,,,,,reviewed,us,gs$
1995-06-16T21:54:04.370Z,46.7345,-122.8095,0.092,3,md,33,88,0.09784,0.15,uw,uw10373153,2016-07-23T16:34:28.230Z,"Washington",explosion,0.424,0.75,0.07,5,reviewed,uw,uw
1995-06-09T21:32:42.670Z,46.7565,-122.8081667,0.592,3.1,md,28,88,0.1129,0.12,uw,uw10369503,2016-07-23T16:30:50.130Z,"Washington",explosion,0.347,0.59,0.08,5,reviewed,uw,uw
1995-06-02T21:47:43.070Z,46.736,-122.8043333,0.082,3.1,md,28,88,0.0962,0.15,uw,uw10367213,2016-07-23T16:30:24.490Z,"Washington",explosion,0.418,0.81,0.08,5,reviewed,uw,uw
1995-05-28T15:28:36.950Z,33.191,-87.827,1,3.4,mblg,,,,0.4,us,usp0006y7g,2014-11-07T00:58:00.662Z,"Alabama",rock burst,,,,,reviewed,us,gs$
1995-05-26T20:57:50.570Z,46.7386667,-122.7975,0.337,3.2,md,37,66,0.09471,0.13,uw,uw10374648,2016-07-23T16:29:56.950Z,"Washington",explosion,0.368,0.7,0.1,4,reviewed,uw,uw
1995-05-25T18:33:03.210Z,46.731,-122.7955,-0.133,3.2,md,37,54,0.08834,0.21,uw,uw10374153,2016-07-23T16:29:53.940Z,"Washington",explosion,0.587,0.95,0.1,5,reviewed,uw,uw
1995-05-18T20:27:31.400Z,46.7713333,-122.8441667,0.347,3.2,md,39,57,0.1405,0.15,uw,uw10370698,2016-07-23T16:29:15.650Z,"Washington",explosion,0.361,0.91,0.09,7,reviewed,uw,uw
1995-05-16T21:43:07.500Z,46.769,-122.8411667,0.352,3.2,md,33,93,0.1374,0.25,uw,uw10369663,2016-07-23T16:29:06.840Z,"Washington",explosion,0.665,1.18,0.08,5,reviewed,uw,uw
1995-05-05T21:07:49.930Z,46.766,-122.826,1.252,3,md,38,56,0.1281,0.26,uw,uw10365698,2016-07-23T16:28:23.180Z,"Washington",explosion,0.63,2.16,0.11,5,reviewed,uw,uw
1995-05-05T17:52:57.920Z,46.7686667,-122.8228333,1.412,3,md,37,55,0.1287,0.22,uw,uw10365648,2016-07-23T16:28:21.630Z,"Washington",explosion,0.496,1.39,0.07,3,reviewed,uw,uw
1995-05-04T21:45:30.130Z,46.7671667,-122.8346667,2.122,3.4,md,44,56,0.133,0.19,uw,uw10365103,2016-07-23T16:28:13.470Z,"Washington",explosion,0.418,1.07,0.07,4,reviewed,uw,uw
1995-05-03T20:43:08.430Z,46.7696667,-122.8275,4.362,3.3,md,31,56,0.1315,0.15,uw,uw10364743,2016-07-23T16:28:06.040Z,"Washington",explosion,0.042,0.16,0.07,5,reviewed,uw,uw
